sector_code,sector,mda_code,mda,sub_code,sub_mda,category_code,category,item_code,item,budget_type,amount,year
300,Economic Services,302,Ministry of Mineral,30202,Ministry,22,Use of goods and services,2216,Travel expenses,Adopted,"22,000",2021
300,Economic Services,302,Ministry of Mineral,30202,Ministry,23,Consumption of fixed capital,2312,"Machinery, furniture and equipment",Adopted,"47,500",2021
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Actuals,"732,101",2019
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,"765,816",2020
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Adopted,"807,336",2021
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,21,Compensation of employees,2112,Allowances in cash,Actuals,"127,200",2019
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,21,Compensation of employees,2112,Allowances in cash,Supplemental,"127,200",2020
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,21,Compensation of employees,2112,Allowances in cash,Adopted,"385,200",2021
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,21,Compensation of employees,2131,Other employee costs,Actuals,"210,774",2019
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,21,Compensation of employees,2131,Other employee costs,Supplemental,"259,500",2020
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,21,Compensation of employees,2131,Other employee costs,Adopted,"197,220",2021
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2211,Utilities,Actuals,"19,969",2019
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2211,Utilities,Supplemental,"30,000",2020
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2211,Utilities,Adopted,"30,000",2021
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Actuals,"11,960",2019
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Supplemental,"18,000",2020
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Adopted,"18,000",2021
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Actuals,"7,863",2019
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Supplemental,"12,000",2020
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Adopted,"12,000",2021
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Actuals,"11,843",2019
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Supplemental,"18,000",2020
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Adopted,"18,000",2021
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2216,Travel expenses,Actuals,"10,989",2019
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2216,Travel expenses,Supplemental,"22,000",2020
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2216,Travel expenses,Adopted,"22,000",2021
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2231,Consulting and professional fees,Supplemental,"800,000",2020
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2251,Health and hygiene,Supplemental,"1,000,000",2020
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2255,Other specialized materials and services,Supplemental,"250,000",2020
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2255,Other specialized materials and services,Adopted,"250,000",2021
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2256,Special operational services,Supplemental,"150,000",2020
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,22,Use of goods and services,2261,Other General Expenses,Supplemental,"50,000",2020
300,Economic Services,303,Ministry of Agriculture,30301,Ministry,26,Grants,2631,Current Other Government Unit,Supplemental,"500,000",2020
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Actuals,"664,585",2019
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,"664,368",2020
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Adopted,"673,188",2021
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,21,Compensation of employees,2112,Allowances in cash,Actuals,"135,000",2019
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,21,Compensation of employees,2112,Allowances in cash,Supplemental,"135,000",2020
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,21,Compensation of employees,2112,Allowances in cash,Adopted,"135,000",2021
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2211,Utilities,Actuals,"18,000",2019
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2211,Utilities,Supplemental,"30,000",2020
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2211,Utilities,Adopted,"30,000",2021
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Actuals,"10,487",2019
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Supplemental,"18,000",2020
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Adopted,"18,000",2021
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Actuals,"6,981",2019
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Supplemental,"12,000",2020
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Adopted,"12,000",2021
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Actuals,"10,482",2019
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Supplemental,"18,000",2020
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Adopted,"18,000",2021
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2216,Travel expenses,Actuals,"11,000",2019
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2216,Travel expenses,Supplemental,"22,000",2020
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2216,Travel expenses,Adopted,"22,000",2021
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2251,Health and hygiene,Actuals,"55,406",2019
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2251,Health and hygiene,Supplemental,"95,000",2020
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2251,Health and hygiene,Adopted,"95,000",2021
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2255,Other specialized materials and services,Actuals,"14,570",2019
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2255,Other specialized materials and services,Supplemental,"25,000",2020
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,22,Use of goods and services,2255,Other specialized materials and services,Adopted,"25,000",2021
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,"69,800",2021
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,23,Consumption of fixed capital,2314,Other fixed assets,Adopted,"159,904",2021
300,Economic Services,304,Ministry of Livestock and Forestry,30401,Ministry,23,Consumption of fixed capital,2322,Other Inventories,Adopted,"390,296",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Actuals,"687,000",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,"772,572",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Adopted,"769,536",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,21,Compensation of employees,2112,Allowances in cash,Actuals,"423,490",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,21,Compensation of employees,2112,Allowances in cash,Supplemental,"447,360",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,21,Compensation of employees,2112,Allowances in cash,Adopted,"447,360",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2211,Utilities,Actuals,"44,000",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2211,Utilities,Supplemental,"48,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2211,Utilities,Adopted,"48,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Actuals,"38,487",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Supplemental,"42,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Adopted,"42,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Actuals,"43,989",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Supplemental,"48,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Adopted,"48,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Actuals,"43,993",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Supplemental,"48,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Adopted,"48,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2216,Travel expenses,Actuals,"56,162",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2216,Travel expenses,Supplemental,"59,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2216,Travel expenses,Adopted,"59,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2255,Other specialized materials and services,Actuals,"117,042",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2255,Other specialized materials and services,Supplemental,"75,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,22,Use of goods and services,2255,Other specialized materials and services,Adopted,"75,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Supplemental,"360,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30501,Ministry,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,"360,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,21,Compensation of employees,2111,Wages and salaries in cash,Actuals,"234,564",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,"234,564",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,21,Compensation of employees,2111,Wages and salaries in cash,Adopted,"229,584",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,21,Compensation of employees,2112,Allowances in cash,Actuals,"182,422",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,21,Compensation of employees,2112,Allowances in cash,Supplemental,"190,644",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,21,Compensation of employees,2112,Allowances in cash,Adopted,"186,744",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2211,Utilities,Actuals,"18,308",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2211,Utilities,Supplemental,"22,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2211,Utilities,Adopted,"22,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2212,Rent,Actuals,"36,000",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2212,Rent,Supplemental,"36,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2212,Rent,Adopted,"36,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2213,Fuel and lubricants,Actuals,"8,236",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2213,Fuel and lubricants,Supplemental,"11,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2213,Fuel and lubricants,Adopted,"11,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2214,Repairs and maintenance,Actuals,"8,221",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2214,Repairs and maintenance,Supplemental,"11,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2214,Repairs and maintenance,Adopted,"11,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2215,Office materials and other consumables,Actuals,"8,228",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2215,Office materials and other consumables,Supplemental,"11,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30502,Somali Marine Research,22,Use of goods and services,2215,Office materials and other consumables,Adopted,"11,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,21,Compensation of employees,2111,Wages and salaries in cash,Actuals,"37,776",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,"37,776",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,21,Compensation of employees,2111,Wages and salaries in cash,Adopted,"37,776",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,21,Compensation of employees,2112,Allowances in cash,Actuals,"13,200",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,21,Compensation of employees,2112,Allowances in cash,Supplemental,"13,200",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,21,Compensation of employees,2112,Allowances in cash,Adopted,"13,200",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2211,Utilities,Actuals,"6,402",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2211,Utilities,Supplemental,"11,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2211,Utilities,Adopted,"11,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2213,Fuel and lubricants,Actuals,"6,397",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2213,Fuel and lubricants,Supplemental,"11,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2213,Fuel and lubricants,Adopted,"11,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2214,Repairs and maintenance,Actuals,"6,396",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2214,Repairs and maintenance,Supplemental,"11,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2214,Repairs and maintenance,Adopted,"11,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2215,Office materials and other consumables,Actuals,"6,404",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2215,Office materials and other consumables,Supplemental,"11,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2215,Office materials and other consumables,Adopted,"11,000",2021
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2216,Travel expenses,Actuals,"4,568",2019
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2216,Travel expenses,Supplemental,"11,000",2020
300,Economic Services,305,Ministry of Fishery and Marine  Resource,30503,Offshore Fisheries Development Project,22,Use of goods and services,2216,Travel expenses,Adopted,"11,000",2021
300,Economic Services,306,Ministry of Information,30601,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Actuals,"1,954,681",2019
300,Economic Services,306,Ministry of Information,30601,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,"1,979,976",2020
300,Economic Services,306,Ministry of Information,30601,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Adopted,"1,992,516",2021
300,Economic Services,306,Ministry of Information,30601,Ministry,21,Compensation of employees,2112,Allowances in cash,Actuals,"709,305",2019
300,Economic Services,306,Ministry of Information,30601,Ministry,21,Compensation of employees,2112,Allowances in cash,Supplemental,"781,200",2020
300,Economic Services,306,Ministry of Information,30601,Ministry,21,Compensation of employees,2112,Allowances in cash,Adopted,"1,154,000",2021
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2211,Utilities,Actuals,"439,412",2019
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2211,Utilities,Supplemental,"439,800",2020
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2211,Utilities,Adopted,"439,800",2021
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2212,Rent,Actuals,"713,010",2019
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2212,Rent,Supplemental,"775,847",2020
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2212,Rent,Adopted,"775,847",2021
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Actuals,"401,012",2019
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Supplemental,"404,727",2020
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Adopted,"404,727",2021
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Actuals,"86,550",2019
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Supplemental,"86,895",2020
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Adopted,"86,895",2021
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Actuals,"48,338",2019
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Supplemental,"49,254",2020
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Adopted,"49,254",2021
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2216,Travel expenses,Actuals,"42,979",2019
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2216,Travel expenses,Supplemental,"76,275",2020
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2216,Travel expenses,Adopted,"76,275",2021
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2222,Training expenses,Actuals,"7,655",2019
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2222,Training expenses,Supplemental,"18,550",2020
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2222,Training expenses,Adopted,"18,550",2021
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2255,Other specialized materials and services,Actuals,"34,400",2019
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2255,Other specialized materials and services,Supplemental,"48,262",2020
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2255,Other specialized materials and services,Adopted,"48,262",2021
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2256,Special operational services,Actuals,"199,200",2019
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2256,Special operational services,Supplemental,"199,680",2020
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2256,Special operational services,Adopted,"199,680",2021
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2261,Other General Expenses,Actuals,"120,000",2019
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2261,Other General Expenses,Supplemental,"120,000",2020
300,Economic Services,306,Ministry of Information,30601,Ministry,22,Use of goods and services,2261,Other General Expenses,Adopted,"240,000",2021
300,Economic Services,306,Ministry of Information,30601,Ministry,23,Consumption of fixed capital,2313,Information and Communication Technology (ICT),Adopted,"180,000",2021
300,Economic Services,306,Ministry of Information,30601,Ministry,23,Consumption of fixed capital,2314,Other fixed assets,Actuals,"92,168",2019
300,Economic Services,306,Ministry of Information,30601,Ministry,23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,"58,000",2020
300,Economic Services,306,Ministry of Information,30601,Ministry,23,Consumption of fixed capital,2314,Other fixed assets,Adopted,"408,000",2021
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Actuals,"943,395",2019
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,"937,608",2020
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,21,Compensation of employees,2111,Wages and salaries in cash,Adopted,"950,388",2021
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,21,Compensation of employees,2112,Allowances in cash,Actuals,"206,400",2019
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,21,Compensation of employees,2112,Allowances in cash,Supplemental,"206,400",2020
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,21,Compensation of employees,2112,Allowances in cash,Adopted,"267,420",2021
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2211,Utilities,Actuals,"73,448",2019
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2211,Utilities,Supplemental,"71,523",2020
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2211,Utilities,Adopted,"63,523",2021
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2212,Rent,Actuals,"124,194",2019
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2212,Rent,Supplemental,"35,000",2020
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Actuals,"34,022",2019
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Supplemental,"35,143",2020
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2213,Fuel and lubricants,Adopted,"34,143",2021
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Actuals,"10,046",2019
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Supplemental,"11,000",2020
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2214,Repairs and maintenance,Adopted,"11,000",2021
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Actuals,"92,418",2019
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Supplemental,"66,571",2020
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2215,Office materials and other consumables,Adopted,"56,571",2021
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2216,Travel expenses,Actuals,"62,715",2019
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2216,Travel expenses,Supplemental,"72,581",2020
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2216,Travel expenses,Adopted,"37,581",2021
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2222,Training expenses,Actuals,"168,115",2019
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2222,Training expenses,Supplemental,"30,000",2020
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2231,Consulting and professional fees,Actuals,"359,650",2019
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2231,Consulting and professional fees,Supplemental,"212,100",2020
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2231,Consulting and professional fees,Adopted,"60,000",2021
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2232,Medical fees,Supplemental,"10,000",2020
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2241,Bank commissions,Actuals,"19,704",2019
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2241,Bank commissions,Supplemental,600,2020
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2255,Other specialized materials and services,Actuals,"245,155",2019
300,Economic Services,307,Ministry of Post and Telecommunication,30701,Ministry,22,Use of goods and services,2255,Other specialized materials and services,Supplemental,"231,180",2020
